"code.pop";"sp.name";"date";"x";"y";"precision";"source"
"1768";"ls_259";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/03";6.23929;43.90304;10;"CBN Alpin"
"1769";"ls_2590";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/06/14";5.5422;44.86518;10;"CBN Alpin"
"1770";"ls_2591";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/06/14";5.5563;44.86953;10;"CBN Alpin"
"1771";"ls_2592";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/06/14";5.556;44.86898;10;"CBN Alpin"
"1772";"ls_2593";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/06/14";5.52946;44.85591;10;"CBN Alpin"
"1773";"ls_2594";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"09/03/14";5.24247;44.82093;10;"CBN Alpin"
"1774";"ls_2595";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"09/08/14";5.72214;44.65668;10;"CBN Alpin"
"1775";"ls_2596";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"14/06/12";6.02836;44.6295;10;"CBN Alpin"
"1776";"ls_2597";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/05/13";5.75468;44.4165;10;"CBN Alpin"
"1777";"ls_2598";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/05/09";5.72472;44.4903;10;"CBN Alpin"
"1778";"ls_2599";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/05/09";5.75278;44.3397;10;"CBN Alpin"
"1779";"ls_26";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"23/05/09";5.7733;44.38308;30;"Tela botanica"
"1780";"ls_260";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/03";6.24089;43.9028;10;"CBN Alpin"
"1781";"ls_2600";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/07/02";5.52539;44.488;10;"CBN Alpin"
"1782";"ls_2601";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/07/02";5.52826;44.4863;10;"CBN Alpin"
"1783";"ls_2602";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/07/02";5.5352;44.4845;10;"CBN Alpin"
"1784";"ls_2603";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/07/02";5.53614;44.4845;10;"CBN Alpin"
"1785";"ls_2604";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/07/02";5.54825;44.4805;10;"CBN Alpin"
"1786";"ls_2605";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"22/06/12";5.92765;44.5373;10;"CBN Alpin"
"1787";"ls_2606";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/07/12";5.89125;44.46;10;"CBN Alpin"
"1788";"ls_2607";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"29/06/12";5.80346;44.6414;10;"CBN Alpin"
"1789";"ls_2608";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/07/03";6.01613;44.5606;10;"CBN Alpin"
"1790";"ls_2609";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/06/04";6.03207;44.5938;10;"CBN Alpin"
"1791";"ls_261";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"12/06/03";6.20143;43.88618;10;"CBN Alpin"
"1792";"ls_2610";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/06/04";6.02639;44.6321;10;"CBN Alpin"
"1793";"ls_2611";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/06/04";6.04766;44.6242;10;"CBN Alpin"
"1794";"ls_2612";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/06/13";6.03183;44.548;10;"CBN Alpin"
"1795";"ls_2613";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/07/14";5.53035;44.87714;10;"CBN Alpin"
"1796";"ls_2614";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/06/14";5.98812;44.61473;10;"CBN Alpin"
"1797";"ls_2615";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/06/14";5.98325;44.62666;10;"CBN Alpin"
"1798";"ls_2616";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/07/10";6.1763;44.58964;10;"CBN Alpin"
"1799";"ls_2617";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"31/05/07";4.7859;44.46295;10;"CBN Alpin"
"1800";"ls_2618";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/06/10";5.75815;43.87074;10;"CBN Alpin"
"1801";"ls_2619";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/04/05";6.07646;43.94442;10;"CBN Alpin"
"1802";"ls_262";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/05/95";5.56925;44.46645;10;"CBN Alpin"
"1803";"ls_2620";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/03/07";4.81046;44.45248;10;"CBN Alpin"
"1804";"ls_2621";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"22/06/10";6.05935;44.44553;10;"CBN Alpin"
"1805";"ls_2622";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/04/05";6.11051;43.96167;10;"CBN Alpin"
"1806";"ls_2623";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"17/05/11";6.26616;44.57823;10;"CBN Alpin"
"1807";"ls_2624";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/07/99";6.58412;44.00247;10;"CBN Alpin"
"1808";"ls_2625";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/06/08";5.76694;44.45797;10;"CBN Alpin"
"1809";"ls_2626";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/10";5.98649;44.52374;10;"CBN Alpin"
"1810";"ls_2627";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/10/10";5.79911;43.87371;10;"CBN Alpin"
"1811";"ls_2628";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/06/10";6.03807;44.40654;10;"CBN Alpin"
"1812";"ls_2629";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/02/10";5.81807;44.22193;10;"CBN Alpin"
"1813";"ls_263";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"03/07/91";6.19521;44.46734;10;"CBN Alpin"
"1814";"ls_2630";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/04/11";6.51133;44.5797;10;"CBN Alpin"
"1815";"ls_2631";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/04/05";6.10914;43.96425;10;"CBN Alpin"
"1816";"ls_2632";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/06/10";5.76359;43.86737;10;"CBN Alpin"
"1817";"ls_2633";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/03/07";4.80035;44.45057;10;"CBN Alpin"
"1818";"ls_2634";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/06/14";5.56256;44.27124;10;"CBN Alpin"
"1819";"ls_2635";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/07/07";6.04472;44.6275;10;"CBN Alpin"
"1820";"ls_2636";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/06/14";6.0545;44.64392;10;"CBN Alpin"
"1821";"ls_2637";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/06/14";6.24166;44.07219;10;"CBN Alpin"
"1822";"ls_2638";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/06/14";6.24241;44.06942;10;"CBN Alpin"
"1823";"ls_2639";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"21/05/14";5.67794;43.93312;10;"CBN Alpin"
"1824";"ls_264";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/07/90";5.91241;44.61528;10;"CBN Alpin"
"1825";"ls_2640";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"21/05/14";5.66936;43.94243;10;"CBN Alpin"
"1826";"ls_2641";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/05/15";5.69387;44.4359;10;"CBN Alpin"
"1827";"ls_2642";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/05/15";5.97794;44.58512;10;"CBN Alpin"
"1828";"ls_2643";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/05/15";5.97811;44.59213;10;"CBN Alpin"
"1829";"ls_2644";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/05/15";5.98595;44.59283;10;"CBN Alpin"
"1830";"ls_2645";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/05/15";5.96916;44.59342;10;"CBN Alpin"
"1831";"ls_2646";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/06/14";6.42339;44.5454;10;"CBN Alpin"
"1832";"ls_2647";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/06/15";5.98114;44.02822;10;"CBN Alpin"
"1833";"ls_2648";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/06/15";5.70444;44.45813;10;"CBN Alpin"
"1834";"ls_2649";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/06/15";5.70402;44.45905;10;"CBN Alpin"
"1835";"ls_265";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"15/07/99";6.02265;44.62912;10;"CBN Alpin"
"1836";"ls_2650";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/05/15";5.31629;44.44074;10;"CBN Alpin"
"1837";"ls_2651";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"29/05/15";5.70418;44.87561;10;"CBN Alpin"
"1838";"ls_2652";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/06/15";6.05025;44.22205;10;"CBN Alpin"
"1839";"ls_2653";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/06/15";6.05044;44.22401;10;"CBN Alpin"
"1840";"ls_2654";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/06/15";6.0604;44.23306;10;"CBN Alpin"
"1841";"ls_2655";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/06/15";6.06551;44.22431;10;"CBN Alpin"
"1842";"ls_2656";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/06/15";6.44528;43.87276;10;"CBN Alpin"
"1843";"ls_2657";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/06/15";6.4408;43.87511;10;"CBN Alpin"
"1844";"ls_2658";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/06/15";6.43377;43.87929;10;"CBN Alpin"
"1845";"ls_2659";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/06/15";6.46526;43.86669;10;"CBN Alpin"
"1846";"ls_266";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"15/07/99";6.02249;44.6295;10;"CBN Alpin"
"1847";"ls_2660";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/06/15";6.4603;43.87528;10;"CBN Alpin"
"1848";"ls_2661";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"23/06/15";6.15682;44.24692;10;"CBN Alpin"
"1849";"ls_2662";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/06/15";5.87471;44.57401;10;"CBN Alpin"
"1850";"ls_2663";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/06/15";5.87512;44.57416;10;"CBN Alpin"
"1851";"ls_2664";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"15/05/15";4.92131;44.45627;10;"CBN Alpin"
"1852";"ls_2665";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/06/15";6.21339;44.14284;10;"CBN Alpin"
"1853";"ls_2666";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/06/15";6.20528;44.14281;10;"CBN Alpin"
"1854";"ls_2667";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/06/15";6.18844;44.14282;10;"CBN Alpin"
"1855";"ls_2668";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"30/06/15";5.86633;44.71616;10;"CBN Alpin"
"1856";"ls_2669";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/07/15";6.25687;44.35949;10;"CBN Alpin"
"1857";"ls_267";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/06/00";6.05891;44.59794;10;"CBN Alpin"
"1858";"ls_2670";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/07/15";6.24725;44.36055;10;"CBN Alpin"
"1859";"ls_2671";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/15";5.90574;44.61295;10;"CBN Alpin"
"1860";"ls_2672";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/15";5.90811;44.6176;10;"CBN Alpin"
"1861";"ls_2673";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/07/15";5.98377;44.68967;10;"CBN Alpin"
"1862";"ls_2674";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"23/07/15";6.85311;44.45736;10;"CBN Alpin"
"1863";"ls_2675";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/05/15";5.99421;44.30939;10;"CBN Alpin"
"1864";"ls_2676";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/05/15";5.97755;44.34081;10;"CBN Alpin"
"1865";"ls_2677";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/05/15";6.05731;43.95131;10;"CBN Alpin"
"1866";"ls_2678";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/05/15";6.10684;43.97945;10;"CBN Alpin"
"1867";"ls_2679";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2001/0/0";6.63343;43.68128;2500;"CBN Med"
"1868";"ls_268";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/06/00";6.05963;44.59363;10;"CBN Alpin"
"1869";"ls_2680";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2001/0/0";6.64295;43.69829;2500;"CBN Med"
"1870";"ls_2681";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/07/12";7.26762;43.86965;30;"CBN Med"
"1871";"ls_2682";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/06/13";6.10671;43.57524;30;"CBN Med"
"1872";"ls_2683";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/04/14";5.65167;43.30488;30;"CBN Med"
"1873";"ls_2684";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/05/14";6.15246;43.59402;30;"CBN Med"
"1874";"ls_2685";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"12/05/14";5.60566;43.5659;30;"CBN Med"
"1875";"ls_2686";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"12/05/14";5.60734;43.56585;30;"CBN Med"
"1876";"ls_2687";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/05/14";5.61387;43.54558;30;"CBN Med"
"1877";"ls_2688";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"21/05/14";5.97325;43.26217;30;"CBN Med"
"1878";"ls_2689";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"21/05/14";5.97338;43.25146;30;"CBN Med"
"1879";"ls_269";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"30/05/99";6.04812;44.59124;10;"CBN Alpin"
"1880";"ls_2690";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1830/1/1";6.06157;44.58037;5000;"CBN Med"
"1881";"ls_2691";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1830/1/1";5.96032;44.58937;5000;"CBN Med"
"1882";"ls_2692";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1853/0/0";5.78134;43.37009;5000;"CBN Med"
"1883";"ls_2693";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1862/0/0";4.41922;44.0121;5000;"CBN Med"
"1884";"ls_2694";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1862/0/0";4.35891;43.83645;5000;"CBN Med"
"1885";"ls_2695";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1862/0/0";3.59147;43.927;5000;"CBN Med"
"1886";"ls_2696";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1862/0/0";3.59147;43.927;5000;"CBN Med"
"1887";"ls_2697";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1872/6/10";5.01367;44.24406;5000;"CBN Med"
"1888";"ls_2698";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1873/6/0";1.5418;44.26815;5000;"CBN Med"
"1889";"ls_2699";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1876/6/18";3.72341;43.92261;5000;"CBN Med"
"1890";"ls_27";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/10";5.56275;44.46104;30;"Tela botanica"
"1891";"ls_270";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"09/06/00";6.04911;44.62066;10;"CBN Alpin"
"1892";"ls_2700";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1884/0/0";6.38139;43.60604;5000;"CBN Med"
"1893";"ls_2701";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1884/0/0";6.45024;43.59667;5000;"CBN Med"
"1894";"ls_2702";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1884/0/0";6.27251;43.6526;5000;"CBN Med"
"1895";"ls_2703";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1886/0/0";3.80173;43.64759;5000;"CBN Med"
"1896";"ls_2704";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1886/0/0";3.69764;43.6483;5000;"CBN Med"
"1897";"ls_2705";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1886/0/0";3.9807;43.67852;5000;"CBN Med"
"1898";"ls_2706";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1886/0/0";3.73168;43.79026;5000;"CBN Med"
"1899";"ls_2707";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1897/7/0";6.49809;44.37122;5000;"CBN Med"
"1900";"ls_2708";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1908/0/0";6.38139;43.60604;5000;"CBN Med"
"1901";"ls_2709";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1908/0/0";6.45024;43.59667;5000;"CBN Med"
"1902";"ls_271";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/06/00";5.90187;44.60785;10;"CBN Alpin"
"1903";"ls_2710";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1908/0/0";5.98152;43.13701;5000;"CBN Med"
"1904";"ls_2711";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1908/0/0";6.48085;43.611;5000;"CBN Med"
"1905";"ls_2712";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1908/0/0";6.02441;43.20513;5000;"CBN Med"
"1906";"ls_2713";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/14";3.20765;44.18761;5000;"CBN Med"
"1907";"ls_2714";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/05/27";3.09724;43.99516;5000;"CBN Med"
"1908";"ls_2715";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1929/0/0";3.09724;43.99516;5000;"CBN Med"
"1909";"ls_2716";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1929/0/0";3.19565;43.97253;5000;"CBN Med"
"1910";"ls_2717";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1929/0/0";3.20765;44.18761;5000;"CBN Med"
"1911";"ls_2718";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1934/0/0";5.37957;43.44087;5000;"CBN Med"
"1912";"ls_2719";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/01/35";6.60384;44.14614;5000;"CBN Med"
"1913";"ls_272";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/07/90";5.9104;44.61748;10;"CBN Alpin"
"1914";"ls_2720";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/01/35";6.36983;44.49937;5000;"CBN Med"
"1915";"ls_2721";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/01/35";6.14482;44.09888;5000;"CBN Med"
"1916";"ls_2722";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/01/35";6.32258;43.80189;5000;"CBN Med"
"1917";"ls_2723";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/01/35";5.96257;43.78164;5000;"CBN Med"
"1918";"ls_2724";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/01/35";5.90824;44.07434;5000;"CBN Med"
"1919";"ls_2725";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/01/35";5.94007;44.13938;5000;"CBN Med"
"1920";"ls_2726";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1944/0/0";2.64972;42.36751;5000;"CBN Med"
"1921";"ls_2727";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1944/0/0";2.35612;42.61246;5000;"CBN Med"
"1922";"ls_2728";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1944/0/0";2.64972;42.36751;5000;"CBN Med"
"1923";"ls_2729";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1944/0/0";2.53321;42.53786;5000;"CBN Med"
"1924";"ls_273";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/09/90";5.93711;44.59671;10;"CBN Alpin"
"1925";"ls_2730";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1948/0/0";5.83882;44.08538;5000;"CBN Med"
"1926";"ls_2731";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1950/0/0";5.54322;43.51007;5000;"CBN Med"
"1927";"ls_2732";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1950/0/0";5.54322;43.51007;5000;"CBN Med"
"1928";"ls_2733";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1950/0/0";5.54322;43.51007;5000;"CBN Med"
"1929";"ls_2734";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1950/0/0";5.51033;43.52163;5000;"CBN Med"
"1930";"ls_2735";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1950/0/0";5.51033;43.52163;5000;"CBN Med"
"1931";"ls_2736";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1950/0/0";5.67625;43.52487;5000;"CBN Med"
"1932";"ls_2737";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1950/0/0";5.67625;43.52487;5000;"CBN Med"
"1933";"ls_2738";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1951/0/0";5.47698;43.83839;5000;"CBN Med"
"1934";"ls_2739";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1951/0/0";5.47698;43.83839;5000;"CBN Med"
"1935";"ls_274";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"12/07/01";5.94499;44.60974;10;"CBN Alpin"
"1936";"ls_2740";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"15/06/51";3.09724;43.99516;5000;"CBN Med"
"1937";"ls_2741";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"22/07/52";3.09724;43.99516;5000;"CBN Med"
